split	|
9|07/28/2022|07:46:35|PM|0.00160313|GB|MOBILEDATA
10|07/28/2022|01:24:29|PM|0.00109386|GB|MOBILEDATA
11|07/27/2022|10:59:06|PM|0.02190304|GB|MOBILEDATA
12|07/27/2022|11:20:18|AM|0.00590038|GB|MOBILEDATA
13|07/27/2022|11:06:07|AM|0.07447624|GB|MOBILEDATA
14|07/26/2022|10:57:12|PM|0.0322237|GB|MOBILEDATA
15|07/26/2022|10:57:12|AM|0.0016737|GB|MOBILEDATA
16|07/26/2022|10:12:21|AM|0.03292561|GB|MOBILEDATA
17|07/26/2022|07:24:02|AM|0.01945686|GB|MOBILEDATA
18|07/25/2022|11:54:22|PM|0.02603626|GB|MOBILEDATA
1|06/26/2022|12:00:16|AM|0.00002861|GB|MOBILEDATA
2|06/26/2022|06:00:16|AM|0.00006676|GB|MOBILEDATA
3|06/26/2022|11:24:44|AM|0.03218079|GB|MOBILEDATA
4|06/26/2022|05:24:55|PM|0.00135136|GB|MOBILEDATA
5|06/26/2022|11:24:56|PM|0.00011158|GB|MOBILEDATA
6|06/27/2022|05:24:56|AM|0.00005531|GB|MOBILEDATA
7|06/27/2022|11:24:56|AM|0.00489616|GB|MOBILEDATA
8|06/27/2022|05:24:56|PM|0.03652954|GB|MOBILEDATA
9|06/27/2022|11:24:56|PM|0.00004673|GB|MOBILEDATA
10|06/28/2022|05:24:56|AM|0.00006008|GB|MOBILEDATA
11|06/28/2022|11:24:56|AM|0.18187237|GB|MOBILEDATA
12|06/28/2022|05:24:56|PM|0.06096077|GB|MOBILEDATA
13|06/28/2022|07:38:50|PM|0.00004578|GB|MOBILEDATA
14|06/29/2022|01:39:37|AM|0.00027657|GB|MOBILEDATA
15|06/29/2022|07:39:37|AM|0.00112629|GB|MOBILEDATA
16|06/29/2022|01:39:37|PM|0.00447655|GB|MOBILEDATA
17|06/29/2022|07:39:37|PM|0.00060654|GB|MOBILEDATA
18|06/29/2022|08:49:05|PM|0.00000191|GB|MOBILEDATA
19|06/30/2022|11:47:09|AM|0.00551987|GB|MOBILEDATA
